
"5","5","5","5","51","5","51","52","53","54","Select One","","Karen Thomason","12.33.164.11","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0)","07 Aug 2003","17:22:26"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","Juanava Collins RN BSN","12.237.97.98","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; YComp 5.0.2.6; .NET CLR 1.0.3705)","07 Aug 2003","21:58:15"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","Jimmie Sue Collett, RN, CCM","66.21.88.7","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","08 Aug 2003","14:14:29"
"5","5","5","5","51","5","51","52","53","54","Select One","","Jimmie Sue Collett","66.21.88.7","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","08 Aug 2003","14:29:51"
"5","5","5","5","51","5","51","52","53","54","Select One","","JUDITH RODENBERG RN","64.12.96.47","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","10 Aug 2003","22:20:12"
"5","5","5","5","51","5","51","52","53","54","Select One","","JUDITH RODENBERG RN","64.12.96.47","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","10 Aug 2003","22:25:46"
"5","5","5","5","51","5","51","52","53","54","Select One","","JUDITH RODENBERG RN","64.12.96.47","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","10 Aug 2003","22:25:46"
"5","5","5","5","51","5","51","52","53","54","Select One","","JUDITH RODENBERG RN","64.12.96.47","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","10 Aug 2003","22:25:47"
"5","5","5","5","51","5","51","52","53","54","Select One","","JUDITH  RODENBERG RN","64.12.96.47","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","10 Aug 2003","22:36:03"
"5","5","5","5","51","5","51","52","53","54","Select One","","JUDITH  RODENBERG ","216.68.236.9","","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","11 Aug 2003","12:37:52"
"5","5","5","5","51","5","51","52","53","54","Select One","","JUDITH RODENBERG RN","216.68.236.9","","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","11 Aug 2003","12:40:23"
"3","1","1","2","21","3","21","22","13","24","40 - 55 mins","","Trisha Otey","65.198.140.19","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","11 Aug 2003","23:46:27"
"5","5","5","5","51","3","31","52","53","44","35 - 50 mins","","Katie Sorrentino","137.197.156.93","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","13 Aug 2003","15:39:22"
"5","5","5","5","41","5","51","52","53","34","70 - 85 mins","I would have liked to take the test home to fill out the answers and read the articles at home. This is helpful to those who don't have a home computer. The test questions appeared to have more than one answer in some areas and I found the test to be confusing in places.
It seemed to be more geared to HHC IV ABX, than learning about the treatments themselves.","JUDITH A RODENBERG RN","205.188.209.10","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","13 Aug 2003","19:40:51"
"5","5","5","5","41","5","51","52","53","34","70 - 85 mins","I would have liked to take the test home to fill out the answers and read the articles at home. This is helpful to those who don't have a home computer. The test questions appeared to have more than one answer in some areas and I found the test to be confusing in places.
It seemed to be more geared to HHC IV ABX, than learning about the treatments themselves.","JUDITH A RODENBERG RN","205.188.209.10","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","13 Aug 2003","19:40:52"
"5","5","5","5","31","3","51","42","53","34","55 - 70 mins","","JUDITH A RODENBERG ","205.188.209.10","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","13 Aug 2003","19:49:25"
"5","5","5","5","41","3","51","52","53","34","55 - 70 mins","","judith a rodenberg","205.188.209.10","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","13 Aug 2003","20:12:06"
"5","5","5","5","41","3","51","52","53","34","55 - 70 mins","","judith a rodenberg","205.188.209.10","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","13 Aug 2003","20:12:07"
"5","5","5","5","51","5","51","52","53","54","Select One","","judith a rodenberg ","205.188.209.10","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","13 Aug 2003","20:19:23"
"5","5","5","5","51","5","51","52","53","54","Select One","","judith a rodenberg ","205.188.209.10","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","13 Aug 2003","20:19:24"
"5","5","5","5","51","5","51","52","53","54","Select One","","judith a rodenberg ","205.188.209.10","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","13 Aug 2003","20:20:57"
"5","5","5","5","51","5","51","52","53","54","Select One","","judith a rodenberg ","205.188.209.10","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","13 Aug 2003","20:20:58"
"5","5","5","5","51","5","51","52","53","54","Select One","","judith a rodenberg ","205.188.209.10","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","13 Aug 2003","20:20:59"
"5","5","5","5","31","3","51","42","53","34","55 - 70 mins","","JUDITH A RODENBERG ","205.188.209.10","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq; YComp 5.0.2.6)","13 Aug 2003","20:26:41"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","bert benschoter","68.86.111.245","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.0.3705)","14 Aug 2003","12:45:39"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","Tammy Pember","208.188.113.30","","Mozilla/4.0 (compatible; MSIE 5.01; Windows 95)","15 Aug 2003","17:35:31"
"5","5","5","4","41","4","51","52","53","54","40 - 55 mins","","monica brayton","67.105.22.195","","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","18 Aug 2003","18:58:23"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","monica","67.105.22.195","","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","18 Aug 2003","19:34:29"
"5","5","5","5","51","4","51","52","53","54","35 - 50 mins","","Cheryl Coats","199.0.225.200","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","19 Aug 2003","10:28:05"
"5","5","5","5","51","4","51","52","53","54","Select One","","Cheryl Coats","199.0.225.200","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","19 Aug 2003","10:37:59"
"3","4","5","4","41","3","51","52","53","34","35 - 50 mins","I thought the questions were confusing, and often seemed like there was more than one right answer.","Dianne Bolling","207.108.90.127","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","19 Aug 2003","15:50:30"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","Lori Tammi","167.177.36.116","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","19 Aug 2003","16:00:08"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","Lori Tammi","167.177.36.116","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","19 Aug 2003","16:11:06"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","sduval","167.177.36.116","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","20 Aug 2003","00:45:08"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","sduval","167.177.36.116","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","20 Aug 2003","00:53:27"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","sduval","167.177.36.116","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","20 Aug 2003","00:54:08"
"5","5","5","5","51","5","51","52","53","54","Select One","","Lori Tammi","167.177.36.116","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","20 Aug 2003","08:29:19"
"3","5","5","5","51","5","51","52","53","54","35 - 50 mins","","princeton","63.238.109.157","","Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)","22 Aug 2003","11:08:12"
"3","5","5","5","51","5","51","52","53","54","35 - 50 mins","","princeton","63.238.109.157","","Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)","22 Aug 2003","11:15:02"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","princeton","63.238.109.157","","Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)","22 Aug 2003","11:19:01"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","princeton","63.238.109.157","","Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)","22 Aug 2003","11:23:33"
"3","5","5","5","51","5","51","52","53","54","< 35 mins","","princeton","63.238.109.156","","Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)","22 Aug 2003","14:42:15"
"5","4","4","4","4","40 - 55 mins","","Adrienne Olson","167.177.36.116","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","26 Aug 2003","15:16:20"
"3","4","5","4","31","3","41","52","53","34","35 - 50 mins","TREATMENT OF COPD","CONSUELO BROWN","12.33.164.10","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0)","28 Aug 2003","08:51:46"
"3","4","5","4","31","3","41","52","53","34","35 - 50 mins","TREATMENT OF COPD","CONSUELO BROWN","12.33.164.10","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0)","28 Aug 2003","10:19:11"
"5","5","5","5","31","3","41","52","53","54","55 - 70 mins","copd treatments","Consuelo Brown, RN, BSN","12.33.164.10","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0)","28 Aug 2003","10:26:08"
"5","5","5","5","31","3","41","52","53","54","55 - 70 mins","copd treatments","Consuelo Brown, RN, BSN","12.33.164.10","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0)","28 Aug 2003","10:26:08"
"3","4","3","4","41","3","51","42","43","44","40 - 55 mins","","Leigh Anne Bartlett","207.59.52.253","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","29 Aug 2003","12:50:10"
"4","5","5","4","41","4","51","42","53","54","55 - 70 mins","","Leigh Anne Bartlett","207.59.52.253","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","29 Aug 2003","14:12:08"
"5","5","5","4","41","4","41","42","53","54","55 - 70 mins","","Leigh Anne Bartlett","207.59.52.253","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","29 Aug 2003","14:14:26"
"5","5","5","5","51","5","51","52","53","54","Select One","","Morrisville","207.59.52.253","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","29 Aug 2003","14:16:09"
"5","5","5","3","41","4","41","52","53","54","70 - 85 mins","","Leigh Anne Bartlett","207.59.52.253","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","29 Aug 2003","14:31:52"
"3","5","5","4","41","4","51","52","53","54","< 35 mins","Continuous IV Chemotherapy","Tori Doehling","152.163.252.38","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 8.0; Windows 98)","31 Aug 2003","22:21:07"
"3","5","5","4","41","4","41","52","53","54","35 - 50 mins","Continuous IV Chemotherapy","Tori Doehling","152.163.252.38","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 8.0; Windows 98)","31 Aug 2003","22:35:57"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","Tori Doehling","152.163.252.38","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 8.0; Windows 98)","31 Aug 2003","22:51:02"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","Rick Fields-Gardner","66.82.9.37","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)","02 Sep 2003","09:48:29"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","Suresh Wadhawan","199.21.28.19","","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; YComp 5.0.2.4)","03 Sep 2003","12:20:45"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","vbradshaw","66.100.118.194","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","10 Sep 2003","16:03:54"
"3","5","5","5","51","5","51","52","53","54","Select One","","Trisha Otey","65.198.140.19","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","11 Sep 2003","20:19:23"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","alexandra Gilliam","68.8.49.1","","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; .NET CLR 1.0.3705)","14 Sep 2003","17:30:33"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","Debbie Shifflette","66.82.9.34","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)","16 Sep 2003","08:08:51"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","kathy mortimer","207.239.14.37","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","17 Sep 2003","08:31:24"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","kathy mortimer","207.239.14.37","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","17 Sep 2003","08:50:17"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","kathy mortimer","207.239.14.37","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","17 Sep 2003","08:51:29"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","kathy mortimer","207.239.14.37","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","17 Sep 2003","09:04:22"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","Rick Fields-Gardner","12.159.233.59","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","17 Sep 2003","12:20:19"
"4","4","4","4","41","4","41","42","43","44","35 - 50 mins","","Brenda Ritschard RN","144.42.9.102","","Mozilla/4.0 (compatible; MSIE 5.01; Windows NT; IBCIE401V3)","17 Sep 2003","15:22:08"
"5","5","5","5","51","5","51","52","53","54","Select One","","Brenda Ritschard RN,CCM","144.42.9.102","","Mozilla/4.0 (compatible; MSIE 5.01; Windows NT; IBCIE401V3)","17 Sep 2003","15:39:14"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","VBradshaw","66.100.118.194","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","18 Sep 2003","14:09:45"
"5","5","5","5","51","5","51","52","53","54","< 35 mins","","DRU DOWELL","207.144.47.225","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Q312461; YComp 5.0.2.6)","18 Sep 2003","17:32:22"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","DRU DOWELL","207.144.47.225","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Q312461; YComp 5.0.2.6)","18 Sep 2003","17:39:17"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","kathy mortimer","207.239.14.37","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","19 Sep 2003","09:58:59"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","Pamella Screws","207.239.14.37","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","19 Sep 2003","10:09:16"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","zoe dyer","24.197.161.66","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","19 Sep 2003","12:39:51"
"5","5","5","5","51","5","51","52","53","54","< 35 mins","","zoe dyer","24.197.161.66","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","19 Sep 2003","13:23:24"
"5","5","5","5","51","5","51","52","53","54","< 35 mins","","zoe dyer","24.197.161.66","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","19 Sep 2003","13:24:38"
"4","5","5","4","51","5","41","52","53","44","< 35 mins","","zoe dyer","24.197.161.66","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","19 Sep 2003","13:25:06"
"5","5","5","5","51","5","51","52","53","54","< 35 mins","","zoe dyer","24.197.161.66","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","19 Sep 2003","13:25:32"
"5","5","5","5","51","5","51","52","53","54","< 35 mins","","Patricia Chance","163.179.142.198","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.0.3705; MSN 8.0; MSN 8.5; MSNbMSNI; MSNmen-us; MSNcIA)","20 Sep 2003","10:22:44"
"3","4","4","5","51","5","51","52","53","54","55 - 70 mins","","Ruth Fox","12.33.164.7","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0)","22 Sep 2003","08:50:03"
"5","5","5","5","51","5","51","52","53","54","Select One","","jessy willhoit","206.222.198.12","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","23 Sep 2003","15:41:45"
"5","5","5","5","51","5","51","52","53","54","Select One","","jessy willhoit","206.222.198.12","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","23 Sep 2003","15:50:07"
"4","4","4","4","41","4","51","42","43","44","40 - 55 mins","","luann dangelo","12.145.220.52","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","26 Sep 2003","12:20:04"
"4","4","4","4","41","4","41","42","43","44","Select One","","luann dangelo","12.145.220.52","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","26 Sep 2003","12:27:04"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","Kerrie Temple","208.188.113.30","","Mozilla/4.0 (compatible; MSIE 5.01; Windows 95)","26 Sep 2003","15:23:22"
"5","5","5","5","51","5","51","52","53","54","< 35 mins","i would like information on iv infusion review and/or advance training(pumps, pca's) etc.  do you have any resources?","yvonnelehnen","152.163.252.38","","Mozilla/4.0 (compatible; MSIE 6.0; AOL 9.0; Windows NT 5.1; AT&T CSM7.0)","27 Sep 2003","12:03:26"
"5","5","5","5","51","5","51","52","53","54","Select One","","yvonnelehnen","152.163.252.38","","Mozilla/4.0 (compatible; MSIE 6.0; AOL 9.0; Windows NT 5.1; AT&T CSM7.0)","27 Sep 2003","12:26:42"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","yvonne lehnen","152.163.252.38","","Mozilla/4.0 (compatible; MSIE 6.0; AOL 9.0; Windows NT 5.1; AT&T CSM7.0)","27 Sep 2003","12:43:03"
"5","5","5","4","51","5","51","52","53","54","35 - 50 mins","","NORTHEAST","209.128.155.51","","Mozilla/4.0 (compatible; MSIE 5.12; Mac_PowerPC)","29 Sep 2003","13:17:58"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","kerry lenahan","207.193.122.253","","Mozilla/4.0 (compatible; MSIE 5.5; Windows 95)","01 Oct 2003","14:49:18"
"5","5","5","5","51","5","51","52","53","54","Select One","","Jane Vlahogeorge","68.226.188.28","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.0.3705)","01 Oct 2003","22:50:13"
"5","5","5","4","51","5","51","52","53","54","35 - 50 mins","","Omaha","205.188.209.20","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Win 9x 4.90)","04 Oct 2003","11:01:44"
"5","5","5","4","51","5","51","52","53","54","Select One","","Omaha","205.188.209.20","","Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Win 9x 4.90)","04 Oct 2003","11:39:45"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","Cynthia Fisher","204.71.150.17","","Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)","07 Oct 2003","07:26:19"
"5","5","5","5","51","5","51","52","53","54","< 35 mins","","Carol Scott","198.212.176.2","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; .NET CLR 1.1.4322)","07 Oct 2003","14:51:46"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","Kerrie Temple","208.188.113.30","","Mozilla/4.0 (compatible; MSIE 5.01; Windows 95)","08 Oct 2003","14:50:25"
"4","4","5","5","41","4","51","52","53","54","35 - 50 mins","","Marjorie Stebbins","138.88.152.121","","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90)","08 Oct 2003","17:15:57"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","Elizabeth Kallberg","67.4.146.164","","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; MSN 8.0; MSN 8.5; MSNbBBYZ; MSNmen-us; MSNcIA)","09 Oct 2003","10:02:36"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","Elizabeth Kallberg","67.4.146.164","","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; MSN 8.0; MSN 8.5; MSNbBBYZ; MSNmen-us; MSNcIA)","09 Oct 2003","10:09:44"
"3","4","4","5","41","3","21","22","33","34","35 - 50 mins","","Patricia Rizzatto","66.100.118.194","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; Hotbar 4.1.7.0)","10 Oct 2003","15:24:00"
"3","5","4","3","31","3","31","42","53","34","35 - 50 mins","Psycho-social aspects/issues of patients and families","Pam Mecklenburg","172.142.151.100","","Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)","11 Oct 2003","16:04:31"
"5","5","5","5","51","5","51","52","53","54","< 35 mins","","DEBRA DIFILIPPO","65.129.148.167","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; MSN 8.0; MSN 8.5; MSNbMSNI; MSNmen-us; MSNcIA)","13 Oct 2003","19:34:29"
"5","5","5","5","51","5","51","52","53","54","Select One","","DEBRA DIFILIPPO","65.129.148.167","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; MSN 8.0; MSN 8.5; MSNbMSNI; MSNmen-us; MSNcIA)","13 Oct 2003","19:52:22"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","DEBRA DIFILIPPO","65.129.148.167","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; MSN 8.0; MSN 8.5; MSNbMSNI; MSNmen-us; MSNcIA)","13 Oct 2003","20:13:50"
"5","5","5","5","51","5","51","52","53","54","Select One","","Elizabeth Kallberg","67.4.180.100","","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; MSN 8.0; MSN 8.5; MSNbBBYZ; MSNmen-us; MSNcIA)","15 Oct 2003","14:32:51"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","DEBRA DIFILIPPO","65.129.41.121","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; MSN 8.0; MSN 8.5; MSNbMSNI; MSNmen-us; MSNcIA)","15 Oct 2003","21:23:12"
"5","5","5","5","51","5","51","52","53","54","85 - 100 mins","","akua-saah white","209.240.198.63","","Mozilla/4.0 WebTV/2.6 (compatible; MSIE 4.0)","19 Oct 2003","06:31:49"
"2","1","1","5","2","35 - 50 mins","","Kathy Smith","208.47.92.2","","Mozilla/4.0 (compatible; MSIE 5.5; Windows 95)","22 Oct 2003","08:13:32"
"5","5","5","5","51","5","51","52","53","54","Select One","","kathy smith","208.47.92.2","","Mozilla/4.0 (compatible; MSIE 5.5; Windows 95)","22 Oct 2003","09:14:27"
"2","2","2","3","21","3","21","32","23","34","55 - 70 mins","","Kathy Smith","208.47.92.2","","Mozilla/4.0 (compatible; MSIE 5.5; Windows 95)","22 Oct 2003","11:21:41"
"3","5","5","5","41","5","41","52","53","44","35 - 50 mins","","ANGELA BRANSON","12.33.164.7","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0; UnitedHealth Group Internet Technology Center; ITC July 26 2000 Build)","22 Oct 2003","12:18:30"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","ANGELA BRANSON","12.33.164.7","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0; UnitedHealth Group Internet Technology Center; ITC July 26 2000 Build)","22 Oct 2003","12:26:27"
"5","5","5","5","51","5","51","52","53","54","40 - 55 mins","","Cristelle Nixon","64.91.102.246","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Hotbar 4.3.5.0; .NET CLR 1.1.4322)","22 Oct 2003","12:44:02"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","jdavidson","68.50.185.78","","Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0; FunWebProducts-MyWay)","22 Oct 2003","22:21:18"
"5","5","5","5","51","5","51","52","53","54","Select One","","Claudia A. ","170.163.27.235","","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","24 Oct 2003","09:33:07"
"5","5","5","5","51","5","51","52","53","54","Select One","","Claudia A. Kastner","68.0.197.73","","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98; T312461)","24 Oct 2003","17:02:02"
"3","4","4","3","31","3","31","42","43","44","35 - 50 mins","I can't think of suggestions for future CE programs, but I thought this course to have some technical components beyond a social workers knowledge base.","Kristin","167.177.36.116","","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)","28 Oct 2003","15:03:13"
"3","5","3","3","31","4","51","52","53","54","55 - 70 mins","","ellen souchak","198.99.32.5","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","31 Oct 2003","10:31:18"
"5","5","5","5","51","5","51","52","53","54","35 - 50 mins","","Lauren Cornblatt","68.34.78.254","","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","03 Nov 2003","11:03:31"
"4","5","5","5","51","5","51","52","53","54","40 - 55 mins","","sandra Kelley","161.57.50.86","","Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)","04 Nov 2003","15:57:59"
"5","5","5","5","51","5","51","52","53","54","< 35 mins","","STACY HADT","68.115.118.49","","Mozilla/4.0 (compatible; MSIE 5.21; Mac_PowerPC)","04 Nov 2003","21:10:14"
"5","5","5","5","51","5","51","52","53","54","< 35 mins","","Stacy Hadt","68.115.118.49","","Mozilla/4.0 (compatible; MSIE 5.21; Mac_PowerPC)","04 Nov 2003","22:07:39"
"5","5","5","5","51","5","51","52","53","54","< 35 mins","","Stacy Hadt","68.115.118.49","","Mozilla/4.0 (compatible; MSIE 5.21; Mac_PowerPC)","04 Nov 2003","22:13:22"
"4","5","5","5","41","5","51","32","53","34","40 - 55 mins","","Joan Reich","24.118.158.33","","Mozilla/4.0 (compatible; MSIE 5.5; Windows 98; Win 9x 4.90)","05 Nov 2003","19:51:44"
"5","5","5","5","51","5","51","52","53","54","55 - 70 mins","","skeene","66.152.198.100","","Mozilla/4.0 (compatible; MSIE 5.5; Windows 95)","13 Nov 2003","13:37:47"
"5","5","5","5","51","5","51","42","53","54","40 - 55 mins","","Thomas M. Muszynski","64.12.96.136","","Mozilla/4.0 (compatible; MSIE 6.0; AOL 8.0; Windows NT 5.0)","16 Nov 2003","14:21:34"
"4","5","5","5","51","5","51","52","53","54","35 - 50 mins","isolation in mrsa patients","sduval","67.250.209.222","","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; AT&T CSM6.0; AT&T CSM 6)","17 Nov 2003","13:48:30"
